timestamp,can_id,dlc,payload_hex,label,attack_type,attack_id
1762525281.7903552,0x2f6,8,0800000000000000,benign,,
1762525281.7934072,0x1b4,8,0000000000000000,benign,,
1762525281.8261006,0x1a0,8,191000f02030026b,benign,,
1762525281.9389665,0xc4,8,f9fbfcfbfc0000e7,benign,,
1762525281.9414792,0xba,8,033264324102000e,benign,,
1762525281.9428134,0xce,8,8e018e018e018e01,benign,,
1762525281.9442673,0x24b,8,0008000000000000,benign,,
1762525281.955428,0x2f6,8,0800000000000000,benign,,
1762525281.9578238,0x1b4,8,0000000000000000,benign,,
1762525281.9904275,0x1a0,8,1a1000f02030026c,benign,,
1762525282.1036546,0xc4,8,eff6f6f5f60000c6,benign,,
1762525282.1062753,0xba,8,033264324102000e,benign,,
1762525282.107768,0xce,8,9b019b019b019b01,benign,,
1762525282.1099737,0x24b,8,0008000000000000,benign,,
1762525282.1189213,0x2f6,8,0800000000000000,benign,,
1762525282.123338,0x1b4,8,0000000000000000,benign,,
1762525282.171048,0x1a0,8,1c001ef12030027d,benign,,
1762525282.2691703,0xc4,8,e5eff2eff20000a7,benign,,
1762525282.271878,0xba,8,033264324102000e,benign,,
1762525282.273417,0xce,8,b901b901b901b901,benign,,
1762525282.2749178,0x24b,8,0008000000000000,benign,,
1762525282.2858112,0x2f6,8,0800000000000000,benign,,
1762525282.2886796,0x1b4,8,0000000000000000,benign,,
1762525282.3266287,0x1a0,8,1b0018f120300276,benign,,
1762525282.430842,0xc4,8,eff5f6f5f60000c5,benign,,
1762525282.4334724,0xba,8,033264324102000e,benign,,
1762525282.4348783,0xce,8,af01af01af01af01,benign,,
1762525282.4365108,0x24b,8,0008000000000000,benign,,
1762525282.4480762,0x2f6,8,0800000000000000,benign,,
1762525282.4521852,0x1b4,8,0000000000000000,benign,,
1762525282.4930837,0x1a0,8,191000f02030026b,benign,,
1762525282.5877373,0xc4,8,f9fcfcfcfc0000e9,benign,,
1762525282.5950892,0xba,8,033264324102000e,benign,,
1762525282.5977302,0xce,8,9201920192019201,benign,,
1762525282.6000776,0x24b,8,0008000000000000,benign,,
1762525282.6241448,0x2f6,8,0800000000000000,benign,,
1762525282.6281457,0x1b4,8,0000000000000000,benign,,
1762525282.6607685,0x1a0,8,191000f02030026b,benign,,
1762525282.7678921,0xc4,8,030202020200000b,benign,,
1762525282.770469,0xba,8,033264324102000e,benign,,
1762525282.772037,0xce,8,8901890189018901,benign,,
1762525282.7735748,0x24b,8,0008000000000000,benign,,
1762525282.783798,0x2f6,8,0800000000000000,benign,,
1762525282.7860434,0x1b4,8,0000000000000000,benign,,
1762525282.8166816,0x1a0,8,1a1000f02030026c,benign,,
1762525282.9152699,0xc4,8,f9fcfcfcfc0000e9,benign,,
1762525282.917338,0xba,8,033264324102000e,benign,,
1762525282.9188876,0xce,8,9c019c019c019c01,benign,,
1762525282.9202566,0x24b,8,0008000000000000,benign,,
1762525282.9307868,0x2f6,8,0800000000000000,benign,,
1762525282.9338486,0x1b4,8,0000000000000000,benign,,
1762525282.9645846,0x1a0,8,1c001ef12030027d,benign,,
1762525283.0757165,0xc4,8,eff5f6f5f60000c5,benign,,
1762525283.0774045,0xba,8,033264324102000e,benign,,
1762525283.0792053,0xce,8,b901b901b901b901,benign,,
1762525283.0809917,0x24b,8,0008000000000000,benign,,
1762525283.0914996,0x2f6,8,0800000000000000,benign,,
1762525283.0939808,0x1b4,8,0000000000000000,benign,,
1762525283.127105,0x1a0,8,1b001ef12030027c,benign,,
1762525283.25769,0xc4,8,f9fcfcfcfc0000e9,benign,,
1762525283.2686775,0xba,8,033264324102000e,benign,,
1762525283.2747362,0xce,8,b701b701b701b701,benign,,
1762525283.284229,0x24b,8,0008000000000000,benign,,
1762525283.3224106,0x2f6,8,0800000000000000,benign,,
1762525283.3305218,0x1b4,8,0000000000000000,benign,,
1762525283.38186,0x1a0,8,181000f02030026a,benign,,
1762525283.480987,0xc4,8,f3f8f9f8f90000d5,benign,,
1762525283.4874303,0xba,8,033264324100000c,benign,,
1762525283.4901793,0xce,8,8801880188018801,benign,,
1762525283.492428,0x24b,8,0008000000000000,benign,,
1762525283.5028098,0x2f6,8,0800000000000000,benign,,
1762525283.505805,0x1b4,8,0000000000000000,benign,,
1762525283.545207,0x1a0,8,151000f020300267,benign,,
1762525283.6366303,0xc4,8,fdfefefefe0000f5,benign,,
1762525283.6401834,0xba,8,033264324101000d,benign,,
1762525283.641862,0xce,8,5701570157015701,benign,,
1762525283.643456,0x24b,8,0008000000000000,benign,,
1762525283.6517808,0x2f6,8,0800000000000000,benign,,
1762525283.654857,0x1b4,8,0000000000000000,benign,,
1762525283.6848242,0x1a0,8,141000f020300266,benign,,
1762525283.779263,0xc4,8,0704050405000019,benign,,
1762525283.7817132,0xba,8,033264324101000d,benign,,
1762525283.7831714,0xce,8,4701470147014701,benign,,
1762525283.7847779,0x24b,8,0008000000000000,benign,,
1762525283.794074,0x2f6,8,0800000000000000,benign,,
1762525283.7964642,0x1b4,8,0000000000000000,benign,,
1762525283.826343,0x1a0,8,151000f020300267,benign,,
1762525283.92823,0xc4,8,fdfefefefe0000f5,benign,,
1762525283.9305468,0xba,8,033264324101000d,benign,,
1762525283.932288,0xce,8,5601560156015601,benign,,
1762525283.9342291,0x24b,8,0008000000000000,benign,,
1762525283.9446294,0x2f6,8,0800000000000000,benign,,
1762525283.946938,0x1b4,8,0000000000000000,benign,,
1762525283.976994,0x1a0,8,171000f020300269,benign,,
1762525284.0832067,0xc4,8,f3f9f9f8f90000d6,benign,,
1762525284.0869503,0xba,8,033264324101000d,benign,,
1762525284.088563,0xce,8,6f016f016f016f01,benign,,
1762525284.0901554,0x24b,8,0008000000000000,benign,,
1762525284.1006777,0x2f6,8,0800000000000000,benign,,
1762525284.1040077,0x1b4,8,0000000000000000,benign,,
1762525284.1390681,0x1a0,8,191000f02030026b,benign,,
1762525284.2461214,0xc4,8,e9f2f4f2f40000b5,benign,,
1762525284.2496886,0xba,8,033264324102000e,benign,,
1762525284.2516553,0xce,8,9201920192019201,benign,,
1762525284.2534657,0x24b,8,0008000000000000,benign,,
1762525284.2628987,0x2f6,8,0800000000000000,benign,,
1762525284.2697787,0x1b4,8,0000000000000000,benign,,
1762525284.3165214,0x1a0,8,1d001ef12030027e,benign,,
1762525284.424472,0xc4,8,f3f8f9f8f90000d5,benign,,
1762525284.4275668,0xba,8,033264324102000e,benign,,
1762525284.4301229,0xce,8,d701d701d701d701,benign,,
1762525284.4321404,0x24b,8,0008000000000000,benign,,
1762525284.4416487,0x2f6,8,0800000000000000,benign,,
1762525284.445765,0x1b4,8,0000000000000000,benign,,
1762525284.47534,0x1a0,8,1d001ef12030027e,benign,,
1762525284.5660641,0xc4,8,fdfefefefe0000f5,benign,,
1762525284.570093,0xba,8,033264324102000e,benign,,
1762525284.5722628,0xce,8,cf01cf01cf01cf01,benign,,
1762525284.5740032,0x24b,8,0008000000000000,benign,,
1762525284.583002,0x2f6,8,0800000000000000,benign,,
1762525284.5858762,0x1b4,8,0000000000000000,benign,,
1762525284.6172583,0x1a0,8,1b001ef12030027c,benign,,
1762525284.7485273,0xc4,8,f6fafafafa0000de,benign,,
1762525284.751369,0xba,8,033264324102000e,benign,,
1762525284.752781,0xce,8,b201b201b201b201,benign,,
1762525284.7543926,0x24b,8,0008000000000000,benign,,
1762525284.7653313,0x2f6,8,0800000000000000,benign,,
1762525284.7683349,0x1b4,8,0000000000000000,benign,,
1762525284.797049,0x1a0,8,191000f02030026b,benign,,
1762525284.8931997,0xc4,8,00ff0000000000ff,benign,,
1762525284.8989491,0xba,8,033264324100000c,benign,,
1762525284.9008384,0xce,8,8e018e018e018e01,benign,,
1762525284.9029868,0x24b,8,0008000000000000,benign,,
1762525284.9119623,0x2f6,8,0800000000000000,benign,,
1762525284.9166846,0x1b4,8,0000000000000000,benign,,
1762525284.945157,0x1a0,8,161000f020300268,benign,,
1762525285.0501304,0xc4,8,0a03070607000021,benign,,
1762525285.0538545,0xba,8,033264324101000d,benign,,
1762525285.0560818,0xce,8,5901590159015901,benign,,
1762525285.0603786,0x24b,8,0008000000000000,benign,,
1762525285.0684738,0x2f6,8,0800000000000000,benign,,
1762525285.071166,0x1b4,8,0000000000000000,benign,,
1762525285.1020067,0x1a0,8,141000f020300266,benign,,
1762525285.2090282,0xc4,8,0000000000000000,benign,,
1762525285.2134852,0xba,8,033264324101000d,benign,,
1762525285.2154775,0xce,8,4601460146014601,benign,,
1762525285.2196465,0x24b,8,0008000000000000,benign,,
1762525285.2280695,0x2f6,8,0800000000000000,benign,,
1762525285.2305906,0x1b4,8,0000000000000000,benign,,
1762525285.2587729,0x1a0,8,151000f020300267,benign,,
1762525285.3622768,0xc4,8,f6fafafafa0000de,benign,,
1762525285.3652356,0xba,8,033264324101000d,benign,,
1762525285.366974,0xce,8,5001500150015001,benign,,
1762525285.369881,0x24b,8,0008000000000000,benign,,
1762525285.3797023,0x2f6,8,0800000000000000,benign,,
1762525285.3827603,0x1b4,8,0000000000000000,benign,,
1762525285.417823,0x1a0,8,151000f020300267,benign,,
1762525312.4871254,0xc4,8,ecf4f5f4f50000be,benign,,
1762525312.4901166,0xba,8,033264324100000c,benign,,
1762525312.4915302,0xce,8,5501550155015501,benign,,
1762525312.4931464,0x24b,8,0008000000000000,benign,,
1762525312.5055475,0x2f6,8,0800000000000000,benign,,
1762525312.5095112,0x1b4,8,0000000000000000,benign,,
1762525312.5519798,0x1a0,8,1b1000f02030026d,benign,,
1762525285.6689613,0xc4,8,f6fafafafa0000de,benign,,
1762525285.6720154,0xba,8,033264324102000e,benign,,
1762525285.6736856,0xce,8,b301b301b301b301,benign,,
1762525285.6751037,0x24b,8,0008000000000000,benign,,
1762525285.6870573,0x2f6,8,0800000000000000,benign,,
1762525285.6905053,0x1b4,8,0000000000000000,benign,,
1762525285.7201145,0x1a0,8,1e001ef12030027f,benign,,
1762525285.8167782,0xc4,8,0000000000000000,benign,,
1762525285.819842,0xba,8,033264324102000e,benign,,
1762525285.8211784,0xce,8,d901d901d901d901,benign,,
1762525285.8225493,0x24b,8,0008000000000000,benign,,
1762525285.8331692,0x2f6,8,0800000000000000,benign,,
1762525285.8355098,0x1b4,8,0000000000000000,benign,,
1762525285.865745,0x1a0,8,1e001ef12030027f,benign,,
1762525285.974667,0xc4,8,f6fafafafa0000de,benign,,
1762525285.9778352,0xba,8,033264324102000e,benign,,
1762525285.9797676,0xce,8,d901d901d901d901,benign,,
1762525285.9819129,0x24b,8,0008000000000000,benign,,
1762525285.9917643,0x2f6,8,0800000000000000,benign,,
1762525285.9953313,0x1b4,8,0000000000000000,benign,,
1762525286.0274498,0x1a0,8,1b001ef12030027c,benign,,
1762525286.1328397,0xc4,8,0000000000000000,benign,,
1762525286.1354334,0xba,8,033264324102000e,benign,,
1762525286.1371667,0xce,8,b601b601b601b601,benign,,
1762525286.1390579,0x24b,8,0008000000000000,benign,,
1762525286.1501534,0x2f6,8,0800000000000000,benign,,
1762525286.1539001,0x1b4,8,0000000000000000,benign,,
1762525286.1847734,0x1a0,8,191000f02030026b,benign,,
1762525286.2934463,0xc4,8,0201010101000006,benign,,
1762525286.2957366,0xba,8,033264324102000e,benign,,
1762525286.2972848,0xce,8,9301930193019301,benign,,
1762525286.299048,0x24b,8,0008000000000000,benign,,
1762525286.3105812,0x2f6,8,0800000000000000,benign,,
1762525286.3131192,0x1b4,8,0000000000000000,benign,,
1762525286.3437412,0x1a0,8,171000f020300269,benign,,
1762525286.4552858,0xc4,8,f8fbfbfbfb0000e4,benign,,
1762525286.4572446,0xba,8,033264324101000d,benign,,
1762525286.4591315,0xce,8,6b016b016b016b01,benign,,
1762525286.4613378,0x24b,8,0008000000000000,benign,,
1762525286.4727905,0x2f6,8,0800000000000000,benign,,
1762525286.4748008,0x1b4,8,0000000000000000,benign,,
1762525286.5034356,0x1a0,8,151000f020300267,benign,,
1762525286.6125402,0xc4,8,f8fbfbfbfb0000e4,benign,,
1762525286.6171541,0xba,8,033264324101000d,benign,,
1762525286.6200464,0xce,8,4f014f014f014f01,benign,,
1762525286.624621,0x24b,8,0008000000000000,benign,,
1762525286.632853,0x2f6,8,0800000000000000,benign,,
1762525286.6398463,0x1b4,8,0000000000000000,benign,,
1762525286.71912,0x1a0,8,161000f020300268,benign,,
1762525286.8361788,0xc4,8,eef5f6f5f60000c4,benign,,
1762525286.8394568,0xba,8,033264324101000d,benign,,
1762525286.841053,0xce,8,5f015f015f015f01,benign,,
1762525286.8426769,0x24b,8,0008000000000000,benign,,
1762525286.854052,0x2f6,8,0800000000000000,benign,,
1762525286.8571916,0x1b4,8,0000000000000000,benign,,
1762525286.9255753,0x1a0,8,181000f02030026a,benign,,
1762525287.0300994,0xc4,8,f8fbfbfbfb0000e4,benign,,
1762525287.032625,0xba,8,033264324102000e,benign,,
1762525287.0343676,0xce,8,8101810181018101,benign,,
1762525287.0358226,0x24b,8,0008000000000000,benign,,
1762525287.048,0x2f6,8,0800000000000000,benign,,
1762525287.0502295,0x1b4,8,0000000000000000,benign,,
1762525287.0798671,0x1a0,8,1d001ef12030027e,benign,,
1762525287.2293837,0xc4,8,0201010101000006,benign,,
1762525287.2338014,0xba,8,033264324102000e,benign,,
1762525287.235293,0xce,8,cd01cd01cd01cd01,benign,,
1762525287.240102,0x24b,8,0008000000000000,benign,,
1762525287.2512157,0x2f6,8,0800000000000000,benign,,
1762525287.2564886,0x1b4,8,0000000000000000,benign,,
1762525287.293253,0x1a0,8,1c001ef12030027d,benign,,
1762525287.409126,0xc4,8,f8fbfbfbfb0000e4,benign,,
1762525287.4168417,0xba,8,033264324102000e,benign,,
1762525287.4201343,0xce,8,c501c501c501c501,benign,,
1762525287.4267576,0x24b,8,0008000000000000,benign,,
1762525287.4363348,0x2f6,8,0800000000000000,benign,,
1762525287.440696,0x1b4,8,0000000000000000,benign,,
1762525287.4711485,0x1a0,8,1a1000f02030026c,benign,,
1762525287.5614092,0xc4,8,0201010101000006,benign,,
1762525287.563927,0xba,8,033264324102000e,benign,,
1762525287.5653563,0xce,8,9c019c019c019c01,benign,,
1762525287.5668604,0x24b,8,0008000000000000,benign,,
1762525287.577531,0x2f6,8,0800000000000000,benign,,
1762525287.5801644,0x1b4,8,0000000000000000,benign,,
1762525287.6064684,0x1a0,8,191000f02030026b,benign,,
1762525287.6944213,0xc4,8,f8fcfbfbfb0000e5,benign,,
1762525287.697066,0xba,8,033264324102000e,benign,,
1762525287.6993363,0xce,8,8d018d018d018d01,benign,,
1762525287.7009444,0x24b,8,0008000000000000,benign,,
1762525287.7127419,0x2f6,8,0800000000000000,benign,,
1762525287.715663,0x1b4,8,0000000000000000,benign,,
1762525287.743087,0x1a0,8,191000f02030026b,benign,,
1762525287.850874,0xc4,8,fcfefefefe0000f4,benign,,
1762525287.8545468,0xba,8,033264324102000e,benign,,
1762525287.855934,0xce,8,9801980198019801,benign,,
1762525287.8573384,0x24b,8,0008000000000000,benign,,
1762525287.8680606,0x2f6,8,0800000000000000,benign,,
1762525287.8718503,0x1b4,8,0000000000000000,benign,,
1762525287.8986192,0x1a0,8,1b0000f02030025d,benign,,
1762525288.010392,0xc4,8,f2f8f8f7f80000d1,benign,,
1762525288.013009,0xba,8,033264324102000e,benign,,
1762525288.0143988,0xce,8,b201b201b201b201,benign,,
1762525288.0159326,0x24b,8,0008000000000000,benign,,
1762525288.0270844,0x2f6,8,0800000000000000,benign,,
1762525288.0300686,0x1b4,8,0000000000000000,benign,,
1762525288.0614219,0x1a0,8,1c001ef12030027d,benign,,
1762525288.1764784,0xc4,8,fcfefefefe0000f4,benign,,
1762525288.1809452,0xba,8,033264324102000e,benign,,
1762525288.1826067,0xce,8,bb01bb01bb01bb01,benign,,
1762525288.184476,0x24b,8,0008000000000000,benign,,
1762525288.1960213,0x2f6,8,0800000000000000,benign,,
1762525288.200167,0x1b4,8,0000000000000000,benign,,
1762525288.239644,0x1a0,8,1a1000f02030026c,benign,,
1762525288.342724,0xc4,8,f2faf8f7f80000d3,benign,,
1762525288.3467343,0xba,8,033264324102000e,benign,,
1762525288.3493085,0xce,8,9d019d019d019d01,benign,,
1762525288.3535054,0x24b,8,0008000000000000,benign,,
1762525288.3635418,0x2f6,8,0800000000000000,benign,,
1762525288.3666666,0x1b4,8,0000000000000000,benign,,
1762525288.3979738,0x1a0,8,191000f02030026b,benign,,
1762525288.4993923,0xc4,8,fcfdfefefe0000f3,benign,,
1762525288.5019832,0xba,8,033264324102000e,benign,,
1762525288.5031981,0xce,8,9101910191019101,benign,,
1762525288.504698,0x24b,8,0008000000000000,benign,,
1762525288.5158815,0x2f6,8,0800000000000000,benign,,
1762525288.5212786,0x1b4,8,0000000000000000,benign,,
1762525288.548754,0x1a0,8,1a1000f02030026c,benign,,
1762525288.653015,0xc4,8,f4faf9f8f90000d8,benign,,
1762525288.656127,0xba,8,033264324102000e,benign,,
1762525288.6575341,0xce,8,a401a401a401a401,benign,,
1762525288.6587973,0x24b,8,0008000000000000,benign,,
1762525288.6714957,0x2f6,8,0800000000000000,benign,,
1762525288.6768968,0x1b4,8,0000000000000000,benign,,
1762525288.719568,0x1a0,8,1c001ef12030027d,benign,,
1762525288.918873,0xc4,8,fafcfcfcfc0000ea,benign,,
1762525288.9319704,0xba,8,033264324102000e,benign,,
1762525288.9353676,0xce,8,c101c101c101c101,benign,,
1762525288.9386399,0x24b,8,0008000000000000,benign,,
1762525288.975229,0x2f6,8,0800000000000000,benign,,
1762525288.9789648,0x1b4,8,0000000000000000,benign,,
1762525289.017402,0x1a0,8,1a1000f02030026c,benign,,
1762525289.1524098,0xc4,8,040202020200000c,benign,,
1762525289.1575105,0xba,8,033264324102000e,benign,,
1762525289.160499,0xce,8,a201a201a201a201,benign,,
1762525289.1629755,0x24b,8,0008000000000000,benign,,
1762525289.1729655,0x2f6,8,0800000000000000,benign,,
1762525289.1787152,0x1b4,8,0000000000000000,benign,,
1762525289.212167,0x1a0,8,191000f02030026b,benign,,
1762525289.3352783,0xc4,8,fafcfcfcfc0000ea,benign,,
1762525289.3388727,0xba,8,033264324102000e,benign,,
1762525289.3403847,0xce,8,9601960196019601,benign,,
1762525289.3426645,0x24b,8,0008000000000000,benign,,
1762525289.356958,0x2f6,8,0800000000000000,benign,,
1762525289.3625283,0x1b4,8,0000000000000000,benign,,
1762525289.3967512,0x1a0,8,1b0000f02030025d,benign,,
1762525289.517036,0xc4,8,f0f6f7f6f70000ca,benign,,
1762525289.519395,0xba,8,033264324102000e,benign,,
1762525289.5207021,0xce,8,ad01ad01ad01ad01,benign,,
1762525289.522251,0x24b,8,0008000000000000,benign,,
1762525289.533259,0x2f6,8,0800000000000000,benign,,
1762525289.5358453,0x1b4,8,0000000000000000,benign,,
1762525289.563657,0x1a0,8,1c001ef12030027d,benign,,
1762525289.6528287,0xc4,8,fafbfcfcfc0000e9,benign,,
1762525289.6553729,0xba,8,033264324102000e,benign,,
